Id,Weekly_Sales
41_41_2013-04-19,23861.61843136967
41_41_2013-04-26,26249.487083815737
41_41_2013-05-03,21739.800245296567
41_41_2013-05-10,21721.513185595075
41_41_2013-05-17,22407.03877297986
41_41_2013-05-24,23410.805795747056
41_41_2013-05-31,25401.467010790857
41_41_2013-06-07,22012.415420324807
41_41_2013-06-14,25319.488989002395
41_41_2013-06-21,26446.74023321973
41_41_2013-06-28,23754.295381365937
41_41_2013-07-05,24433.487159867123
41_41_2013-07-12,24728.442686080576
41_41_2013-07-19,22912.954247423175
41_41_2013-07-26,25403.09224315622
41_42_2012-11-02,16367.974196317122
41_42_2012-11-09,18039.866006312295
41_42_2012-11-16,20575.045131183906
41_42_2012-11-23,34747.035653527855
41_42_2012-11-30,32608.15144570711
41_42_2012-12-07,24628.76364288394
41_42_2012-12-14,24744.881537140223
41_42_2012-12-21,24744.881537140223
41_42_2012-12-28,23119.215977596472
41_42_2013-01-04,23996.631765245264
41_42_2013-01-11,21072.3839389142
41_42_2013-01-18,21683.805310342774
41_42_2013-01-25,20952.989293590894
41_42_2013-02-01,23768.578089970008
41_42_2013-02-08,24515.134249421266
41_42_2013-02-15,23353.757428050056
41_42_2013-02-22,20305.946390421996
41_42_2013-03-01,25027.04067936517
41_42_2013-03-08,24129.985505305496
41_42_2013-03-15,22723.906651029076
41_42_2013-03-22,26825.716777530055
41_42_2013-03-29,28559.274269455123
41_42_2013-04-05,22189.108154987545
41_42_2013-04-12,21702.504560901623
41_42_2013-04-19,23861.61843136967
41_42_2013-04-26,26249.487083815737
41_42_2013-05-03,21739.800245296567
41_42_2013-05-10,21721.513185595075
41_42_2013-05-17,22407.03877297986
41_42_2013-05-24,23410.805795747056
41_42_2013-05-31,25401.467010790857
41_42_2013-06-07,22012.415420324807
41_42_2013-06-14,25319.488989002395
41_42_2013-06-21,26446.74023321973
41_42_2013-06-28,23754.295381365937
41_42_2013-07-05,24433.487159867123
41_42_2013-07-12,24728.442686080576
41_42_2013-07-19,22912.954247423175
41_42_2013-07-26,25403.09224315622
41_44_2012-11-02,16367.974196317122
41_44_2012-11-09,18039.866006312295
41_44_2012-11-16,20575.045131183906
41_44_2012-11-23,34747.035653527855
41_44_2012-11-30,32608.15144570711
41_44_2012-12-07,24628.76364288394
41_44_2012-12-14,24744.881537140223
41_44_2012-12-21,24744.881537140223
41_44_2012-12-28,23119.215977596472
41_44_2013-01-04,23996.631765245264
41_44_2013-01-11,21072.3839389142
41_44_2013-01-18,21683.805310342774
41_44_2013-01-25,20952.989293590894
41_44_2013-02-01,23768.578089970008
41_44_2013-02-08,24515.134249421266
41_44_2013-02-15,23353.757428050056
41_44_2013-02-22,20305.946390421996
41_44_2013-03-01,25027.04067936517
41_44_2013-03-08,24129.985505305496
41_44_2013-03-15,22723.906651029076
41_44_2013-03-22,26825.716777530055
41_44_2013-03-29,28559.274269455123
41_44_2013-04-05,22189.108154987545
41_44_2013-04-12,21702.504560901623
41_44_2013-04-19,23861.61843136967
41_44_2013-04-26,26249.487083815737
41_44_2013-05-03,21739.800245296567
41_44_2013-05-10,21721.513185595075
41_44_2013-05-17,22407.03877297986
41_44_2013-05-24,23410.805795747056
41_44_2013-05-31,25401.467010790857
41_44_2013-06-07,22012.415420324807
41_44_2013-06-14,25319.488989002395
41_44_2013-06-21,26446.74023321973
41_44_2013-06-28,23754.295381365937
41_44_2013-07-05,24433.487159867123
41_44_2013-07-12,24728.442686080576
41_44_2013-07-19,22912.954247423175
41_44_2013-07-26,25403.09224315622
41_45_2012-11-02,16367.974196317122
41_45_2012-11-09,18039.866006312295
41_45_2012-11-16,20575.045131183906
41_45_2012-11-23,34747.035653527855
41_45_2012-12-07,24628.76364288394
41_45_2012-12-14,24744.881537140223
41_45_2012-12-21,24744.881537140223
41_45_2012-12-28,23119.215977596472
41_46_2012-11-02,16367.974196317122
41_46_2012-11-09,18039.866006312295
41_46_2012-11-16,20575.045131183906
41_46_2012-11-23,34747.035653527855
41_46_2012-11-30,32608.15144570711
41_46_2012-12-07,24628.76364288394
41_46_2012-12-14,24744.881537140223
41_46_2012-12-21,24744.881537140223
41_46_2012-12-28,23119.215977596472
41_46_2013-01-04,23996.631765245264
41_46_2013-01-11,21072.3839389142
41_46_2013-01-18,21683.805310342774
41_46_2013-01-25,20952.989293590894
41_46_2013-02-01,23768.578089970008
41_46_2013-02-08,24515.134249421266
41_46_2013-02-15,23353.757428050056
41_46_2013-02-22,20305.946390421996
41_46_2013-03-01,25027.04067936517
41_46_2013-03-08,24129.985505305496
41_46_2013-03-15,22723.906651029076
41_46_2013-03-22,26825.716777530055
41_46_2013-03-29,28559.274269455123
41_46_2013-04-05,22189.108154987545
41_46_2013-04-12,21702.504560901623
41_46_2013-04-19,23861.61843136967
41_46_2013-04-26,26249.487083815737
41_46_2013-05-03,21739.800245296567
41_46_2013-05-10,21721.513185595075
41_46_2013-05-17,22407.03877297986
41_46_2013-05-24,23410.805795747056
41_46_2013-05-31,25401.467010790857
41_46_2013-06-07,22012.415420324807
41_46_2013-06-14,25319.488989002395
41_46_2013-06-21,26446.74023321973
41_46_2013-06-28,23754.295381365937
41_46_2013-07-05,24433.487159867123
41_46_2013-07-12,24728.442686080576
41_46_2013-07-19,22912.954247423175
41_46_2013-07-26,25403.09224315622
41_47_2012-12-28,23119.215977596472
41_48_2012-11-02,16367.974196317122
41_48_2012-11-09,18039.866006312295
41_48_2012-11-16,20575.045131183906
41_48_2012-11-23,34747.035653527855
41_48_2012-11-30,32608.15144570711
41_48_2012-12-07,24628.76364288394
41_48_2012-12-14,24744.881537140223
41_48_2012-12-21,24744.881537140223
41_48_2012-12-28,23119.215977596472
41_48_2013-01-04,23996.631765245264
41_48_2013-01-11,21072.3839389142
41_48_2013-01-18,21683.805310342774
41_48_2013-01-25,20952.989293590894
41_48_2013-02-01,23768.578089970008
41_48_2013-02-08,24515.134249421266
41_48_2013-02-15,23353.757428050056
41_48_2013-02-22,20305.946390421996
41_48_2013-03-01,25027.04067936517
41_48_2013-03-08,24129.985505305496
41_48_2013-03-15,22723.906651029076
41_48_2013-03-22,26825.716777530055
41_48_2013-03-29,28559.274269455123
41_48_2013-04-05,22189.108154987545
41_48_2013-04-12,21702.504560901623
41_48_2013-04-19,23861.61843136967
41_48_2013-04-26,26249.487083815737
41_48_2013-05-03,21739.800245296567
41_48_2013-05-10,21721.513185595075
41_48_2013-05-17,22407.03877297986
41_48_2013-05-24,23410.805795747056
41_48_2013-06-07,22012.415420324807
41_48_2013-06-14,25319.488989002395
41_48_2013-06-21,26446.74023321973
41_48_2013-06-28,23754.295381365937
41_48_2013-07-05,24433.487159867123
41_48_2013-07-12,24728.442686080576
41_48_2013-07-19,22912.954247423175
41_48_2013-07-26,25403.09224315622
41_49_2012-11-02,16367.974196317122
41_49_2012-11-09,18039.866006312295
41_49_2012-11-16,20575.045131183906
41_49_2012-11-23,34747.035653527855
41_49_2012-11-30,32608.15144570711
41_49_2012-12-07,24628.76364288394
41_49_2012-12-14,24744.881537140223
41_49_2012-12-21,24744.881537140223
41_49_2012-12-28,23119.215977596472
41_49_2013-01-04,23996.631765245264
41_49_2013-01-11,21072.3839389142
41_49_2013-01-18,21683.805310342774
41_49_2013-01-25,20952.989293590894
41_49_2013-02-01,23768.578089970008
41_49_2013-02-08,24515.134249421266
41_49_2013-02-15,23353.757428050056
41_49_2013-02-22,20305.946390421996
41_49_2013-03-01,25027.04067936517
41_49_2013-03-08,24129.985505305496
41_49_2013-03-15,22723.906651029076
41_49_2013-03-22,26825.716777530055
41_49_2013-03-29,28559.274269455123
41_49_2013-04-05,22189.108154987545
41_49_2013-04-12,21702.504560901623
41_49_2013-04-19,23861.61843136967
41_49_2013-04-26,26249.487083815737
41_49_2013-05-03,21739.800245296567
41_49_2013-05-10,21721.513185595075
41_49_2013-05-17,22407.03877297986
41_49_2013-05-24,23410.805795747056
41_49_2013-05-31,25401.467010790857
41_49_2013-06-07,22012.415420324807
41_49_2013-06-14,25319.488989002395
41_49_2013-06-21,26446.74023321973
41_49_2013-06-28,23754.295381365937
41_49_2013-07-05,24433.487159867123
41_49_2013-07-12,24728.442686080576
41_49_2013-07-19,22912.954247423175
41_49_2013-07-26,25403.09224315622
41_52_2012-11-02,16367.974196317122
41_52_2012-11-09,18039.866006312295
41_52_2012-11-16,20575.045131183906
41_52_2012-11-23,34747.035653527855
41_52_2012-11-30,32608.15144570711
41_52_2012-12-07,24628.76364288394
41_52_2012-12-14,24744.881537140223
41_52_2012-12-21,24744.881537140223
41_52_2012-12-28,23119.215977596472
41_52_2013-01-04,23996.631765245264
41_52_2013-01-11,21072.3839389142
41_52_2013-01-18,21683.805310342774
41_52_2013-01-25,20952.989293590894
41_52_2013-02-01,23768.578089970008
41_52_2013-02-08,24515.134249421266
41_52_2013-02-15,23353.757428050056
41_52_2013-02-22,20305.946390421996
41_52_2013-03-01,25027.04067936517
41_52_2013-03-08,24129.985505305496
41_52_2013-03-15,22723.906651029076
41_52_2013-03-22,26825.716777530055
41_52_2013-03-29,28559.274269455123
41_52_2013-04-05,22189.108154987545
41_52_2013-04-12,21702.504560901623
41_52_2013-04-19,23861.61843136967
41_52_2013-04-26,26249.487083815737
41_52_2013-05-03,21739.800245296567
41_52_2013-05-10,21721.513185595075
41_52_2013-05-17,22407.03877297986
41_52_2013-05-24,23410.805795747056
41_52_2013-05-31,25401.467010790857
41_52_2013-06-07,22012.415420324807
41_52_2013-06-14,25319.488989002395
41_52_2013-06-21,26446.74023321973
41_52_2013-06-28,23754.295381365937
41_52_2013-07-05,24433.487159867123
41_52_2013-07-12,24728.442686080576
41_52_2013-07-19,22912.954247423175
41_52_2013-07-26,25403.09224315622
41_54_2012-11-02,16367.974196317122
41_54_2012-11-09,18039.866006312295
41_54_2012-11-16,20575.045131183906
41_54_2012-11-23,34747.035653527855
41_54_2012-11-30,32608.15144570711
41_54_2012-12-07,24628.76364288394
41_54_2012-12-14,24744.881537140223
41_54_2012-12-21,24744.881537140223
41_54_2012-12-28,23119.215977596472
41_54_2013-01-11,21072.3839389142
41_54_2013-01-18,21683.805310342774
41_54_2013-02-01,23768.578089970008
41_54_2013-02-08,24515.134249421266
41_54_2013-02-15,23353.757428050056
41_54_2013-02-22,20305.946390421996
41_54_2013-03-01,25027.04067936517
41_54_2013-03-15,22723.906651029076
41_54_2013-03-22,26825.716777530055
41_54_2013-03-29,28559.274269455123
41_54_2013-04-05,22189.108154987545
41_54_2013-04-12,21702.504560901623
41_54_2013-05-03,21739.800245296567
41_54_2013-05-10,21721.513185595075
41_54_2013-05-17,22407.03877297986
41_54_2013-05-24,23410.805795747056
41_54_2013-05-31,25401.467010790857
41_54_2013-06-07,22012.415420324807
41_54_2013-06-21,26446.74023321973
41_54_2013-07-05,24433.487159867123
41_54_2013-07-19,22912.954247423175
41_54_2013-07-26,25403.09224315622
41_55_2012-11-02,16367.974196317122
41_55_2012-11-09,18039.866006312295
41_55_2012-11-16,20575.045131183906
41_55_2012-11-23,34747.035653527855
41_55_2012-11-30,32608.15144570711
41_55_2012-12-07,24628.76364288394
41_55_2012-12-14,24744.881537140223
41_55_2012-12-21,24744.881537140223
41_55_2012-12-28,23119.215977596472
41_55_2013-01-04,23996.631765245264
41_55_2013-01-11,21072.3839389142
41_55_2013-01-18,21683.805310342774
41_55_2013-01-25,20952.989293590894
41_55_2013-02-01,23768.578089970008
41_55_2013-02-08,24515.134249421266
41_55_2013-02-15,23353.757428050056
41_55_2013-02-22,20305.946390421996
41_55_2013-03-01,25027.04067936517
41_55_2013-03-08,24129.985505305496
41_55_2013-03-15,22723.906651029076
41_55_2013-03-22,26825.716777530055
41_55_2013-03-29,28559.274269455123
41_55_2013-04-05,22189.108154987545
41_55_2013-04-12,21702.504560901623
41_55_2013-04-19,23861.61843136967
41_55_2013-04-26,26249.487083815737
41_55_2013-05-03,21739.800245296567
41_55_2013-05-10,21721.513185595075
41_55_2013-05-17,22407.03877297986
41_55_2013-05-24,23410.805795747056
41_55_2013-05-31,25401.467010790857
41_55_2013-06-07,22012.415420324807
41_55_2013-06-14,25319.488989002395
41_55_2013-06-21,26446.74023321973
41_55_2013-06-28,23754.295381365937
41_55_2013-07-05,24433.487159867123
41_55_2013-07-12,24728.442686080576
41_55_2013-07-19,22912.954247423175
41_55_2013-07-26,25403.09224315622
41_56_2012-11-02,16367.974196317122
41_56_2012-11-09,18039.866006312295
41_56_2012-11-16,20575.045131183906
41_56_2012-11-23,34747.035653527855
41_56_2012-11-30,32608.15144570711
41_56_2012-12-07,24628.76364288394
41_56_2012-12-14,24744.881537140223
41_56_2012-12-21,24744.881537140223
41_56_2012-12-28,23119.215977596472
41_56_2013-01-04,23996.631765245264
41_56_2013-01-11,21072.3839389142
41_56_2013-01-18,21683.805310342774
41_56_2013-01-25,20952.989293590894
41_56_2013-02-01,23768.578089970008
41_56_2013-02-08,24515.134249421266
41_56_2013-02-15,23353.757428050056
41_56_2013-02-22,20305.946390421996
41_56_2013-03-01,25027.04067936517
41_56_2013-03-08,24129.985505305496
41_56_2013-03-15,22723.906651029076
41_56_2013-03-22,26825.716777530055
41_56_2013-03-29,28559.274269455123
41_56_2013-04-05,22189.108154987545
41_56_2013-04-12,21702.504560901623
41_56_2013-04-19,23861.61843136967
41_56_2013-04-26,26249.487083815737
41_56_2013-05-03,21739.800245296567
41_56_2013-05-10,21721.513185595075
41_56_2013-05-17,22407.03877297986
41_56_2013-05-24,23410.805795747056
41_56_2013-05-31,25401.467010790857
41_56_2013-06-07,22012.415420324807
41_56_2013-06-14,25319.488989002395
41_56_2013-06-21,26446.74023321973
41_56_2013-06-28,23754.295381365937
41_56_2013-07-05,24433.487159867123
41_56_2013-07-12,24728.442686080576
41_56_2013-07-19,22912.954247423175
41_56_2013-07-26,25403.09224315622
41_58_2012-11-02,16367.974196317122
41_58_2012-11-09,18039.866006312295
41_58_2012-11-16,20575.045131183906
41_58_2012-11-23,34747.035653527855
41_58_2012-11-30,32608.15144570711
41_58_2012-12-07,24628.76364288394
41_58_2012-12-14,24744.881537140223
41_58_2012-12-21,24744.881537140223
41_58_2012-12-28,23119.215977596472
41_58_2013-01-04,23996.631765245264
41_58_2013-01-11,21072.3839389142
41_58_2013-01-18,21683.805310342774
41_58_2013-01-25,20952.989293590894
41_58_2013-02-01,23768.578089970008
41_58_2013-02-08,24515.134249421266
41_58_2013-02-15,23353.757428050056
41_58_2013-02-22,20305.946390421996
41_58_2013-03-01,25027.04067936517
41_58_2013-03-08,24129.985505305496
41_58_2013-03-15,22723.906651029076
41_58_2013-03-22,26825.716777530055
41_58_2013-03-29,28559.274269455123
41_58_2013-04-05,22189.108154987545
41_58_2013-04-12,21702.504560901623
41_58_2013-04-19,23861.61843136967
41_58_2013-04-26,26249.487083815737
41_58_2013-05-03,21739.800245296567
41_58_2013-05-10,21721.513185595075
41_58_2013-05-17,22407.03877297986
41_58_2013-05-24,23410.805795747056
41_58_2013-05-31,25401.467010790857
41_58_2013-06-07,22012.415420324807
41_58_2013-06-14,25319.488989002395
41_58_2013-06-21,26446.74023321973
41_58_2013-06-28,23754.295381365937
41_58_2013-07-05,24433.487159867123
41_58_2013-07-12,24728.442686080576
41_58_2013-07-19,22912.954247423175
41_58_2013-07-26,25403.09224315622
41_59_2012-11-02,16367.974196317122
41_59_2012-11-09,18039.866006312295
41_59_2012-11-16,20575.045131183906
41_59_2012-11-23,34747.035653527855
41_59_2012-11-30,32608.15144570711
41_59_2012-12-07,24628.76364288394
41_59_2012-12-14,24744.881537140223
41_59_2012-12-21,24744.881537140223
41_59_2012-12-28,23119.215977596472
41_59_2013-01-04,23996.631765245264
41_59_2013-01-11,21072.3839389142
41_59_2013-01-18,21683.805310342774
41_59_2013-01-25,20952.989293590894
41_59_2013-02-01,23768.578089970008
41_59_2013-02-08,24515.134249421266
41_59_2013-02-15,23353.757428050056
41_59_2013-02-22,20305.946390421996
41_59_2013-03-01,25027.04067936517
41_59_2013-03-08,24129.985505305496
41_59_2013-03-15,22723.906651029076
41_59_2013-03-22,26825.716777530055
41_59_2013-03-29,28559.274269455123
41_59_2013-04-05,22189.108154987545
41_59_2013-04-12,21702.504560901623
41_59_2013-04-19,23861.61843136967
41_59_2013-04-26,26249.487083815737
41_59_2013-05-03,21739.800245296567
41_59_2013-05-10,21721.513185595075
41_59_2013-05-17,22407.03877297986
41_59_2013-05-24,23410.805795747056
41_59_2013-05-31,25401.467010790857
41_59_2013-06-07,22012.415420324807
41_59_2013-06-14,25319.488989002395
41_59_2013-06-21,26446.74023321973
41_59_2013-06-28,23754.295381365937
41_59_2013-07-05,24433.487159867123
41_59_2013-07-12,24728.442686080576
41_59_2013-07-19,22912.954247423175
41_59_2013-07-26,25403.09224315622
41_60_2012-11-02,16367.974196317122
41_60_2012-11-09,18039.866006312295
41_60_2012-11-16,20575.045131183906
41_60_2012-11-23,34747.035653527855
41_60_2012-11-30,32608.15144570711
41_60_2012-12-07,24628.76364288394
41_60_2012-12-14,24744.881537140223
41_60_2012-12-21,24744.881537140223
41_60_2012-12-28,23119.215977596472
41_60_2013-01-04,23996.631765245264
41_60_2013-01-11,21072.3839389142
41_60_2013-01-18,21683.805310342774
41_60_2013-01-25,20952.989293590894
41_60_2013-02-01,23768.578089970008
41_60_2013-02-08,24515.134249421266
41_60_2013-02-15,23353.757428050056
41_60_2013-02-22,20305.946390421996
41_60_2013-03-01,25027.04067936517
41_60_2013-03-08,24129.985505305496
41_60_2013-03-15,22723.906651029076
41_60_2013-03-22,26825.716777530055
41_60_2013-03-29,28559.274269455123
41_60_2013-04-05,22189.108154987545
41_60_2013-04-12,21702.504560901623
41_60_2013-04-19,23861.61843136967
41_60_2013-04-26,26249.487083815737
41_60_2013-05-03,21739.800245296567
41_60_2013-05-10,21721.513185595075
41_60_2013-05-17,22407.03877297986
41_60_2013-05-24,23410.805795747056
41_60_2013-05-31,25401.467010790857
41_60_2013-06-07,22012.415420324807
41_60_2013-06-14,25319.488989002395
41_60_2013-06-21,26446.74023321973
41_60_2013-06-28,23754.295381365937
41_60_2013-07-05,24433.487159867123
41_60_2013-07-12,24728.442686080576
41_60_2013-07-19,22912.954247423175
41_60_2013-07-26,25403.09224315622
41_67_2012-11-02,16367.974196317122
41_67_2012-11-09,18039.866006312295
41_67_2012-11-16,20575.045131183906
41_67_2012-11-23,34747.035653527855
41_67_2012-11-30,32608.15144570711
41_67_2012-12-07,24628.76364288394
41_67_2012-12-14,24744.881537140223
41_67_2012-12-21,24744.881537140223
41_67_2012-12-28,23119.215977596472
41_67_2013-01-04,23996.631765245264
41_67_2013-01-11,21072.3839389142
41_67_2013-01-18,21683.805310342774
41_67_2013-01-25,20952.989293590894
41_67_2013-02-01,23768.578089970008
41_67_2013-02-08,24515.134249421266
41_67_2013-02-15,23353.757428050056
41_67_2013-02-22,20305.946390421996
41_67_2013-03-01,25027.04067936517
41_67_2013-03-08,24129.985505305496
41_67_2013-03-15,22723.906651029076
41_67_2013-03-22,26825.716777530055
41_67_2013-03-29,28559.274269455123
41_67_2013-04-05,22189.108154987545
41_67_2013-04-12,21702.504560901623
41_67_2013-04-19,23861.61843136967
41_67_2013-04-26,26249.487083815737
41_67_2013-05-03,21739.800245296567
41_67_2013-05-10,21721.513185595075
41_67_2013-05-17,22407.03877297986
41_67_2013-05-24,23410.805795747056
41_67_2013-05-31,25401.467010790857
41_67_2013-06-07,22012.415420324807
41_67_2013-06-14,25319.488989002395
41_67_2013-06-21,26446.74023321973
41_67_2013-06-28,23754.295381365937
41_67_2013-07-05,24433.487159867123
41_67_2013-07-12,24728.442686080576
41_67_2013-07-19,22912.954247423175
41_67_2013-07-26,25403.09224315622
41_71_2012-11-02,16367.974196317122
41_71_2012-11-09,18039.866006312295
41_71_2012-11-16,20575.045131183906
41_71_2012-11-23,34747.035653527855
41_71_2012-11-30,32608.15144570711
41_71_2012-12-07,24628.76364288394
41_71_2012-12-14,24744.881537140223
41_71_2012-12-21,24744.881537140223
41_71_2012-12-28,23119.215977596472
41_71_2013-01-04,23996.631765245264
41_71_2013-01-11,21072.3839389142
41_71_2013-01-18,21683.805310342774
41_71_2013-01-25,20952.989293590894
41_71_2013-02-01,23768.578089970008
41_71_2013-02-08,24515.134249421266
41_71_2013-02-15,23353.757428050056
41_71_2013-02-22,20305.946390421996
41_71_2013-03-01,25027.04067936517
41_71_2013-03-08,24129.985505305496
41_71_2013-03-15,22723.906651029076
41_71_2013-03-22,26825.716777530055
41_71_2013-03-29,28559.274269455123
41_71_2013-04-05,22189.108154987545
41_71_2013-04-12,21702.504560901623
41_71_2013-04-19,23861.61843136967
41_71_2013-04-26,26249.487083815737
41_71_2013-05-03,21739.800245296567
41_71_2013-05-10,21721.513185595075
41_71_2013-05-17,22407.03877297986
41_71_2013-05-24,23410.805795747056
41_71_2013-05-31,25401.467010790857
41_71_2013-06-07,22012.415420324807
41_71_2013-06-14,25319.488989002395
41_71_2013-06-21,26446.74023321973
41_71_2013-06-28,23754.295381365937
41_71_2013-07-05,24433.487159867123
41_71_2013-07-12,24728.442686080576
41_71_2013-07-19,22912.954247423175
41_71_2013-07-26,25403.09224315622
41_72_2012-11-02,16367.974196317122
41_72_2012-11-09,18039.866006312295
41_72_2012-11-16,20575.045131183906
41_72_2012-11-23,34747.035653527855
41_72_2012-11-30,32608.15144570711
41_72_2012-12-07,24628.76364288394
41_72_2012-12-14,24744.881537140223
41_72_2012-12-21,24744.881537140223
41_72_2012-12-28,23119.215977596472
41_72_2013-01-04,23996.631765245264
41_72_2013-01-11,21072.3839389142
41_72_2013-01-18,21683.805310342774
41_72_2013-01-25,20952.989293590894
41_72_2013-02-01,23768.578089970008
41_72_2013-02-08,24515.134249421266
41_72_2013-02-15,23353.757428050056
41_72_2013-02-22,20305.946390421996
41_72_2013-03-01,25027.04067936517
41_72_2013-03-08,24129.985505305496
41_72_2013-03-15,22723.906651029076
41_72_2013-03-22,26825.716777530055
41_72_2013-03-29,28559.274269455123
41_72_2013-04-05,22189.108154987545
41_72_2013-04-12,21702.504560901623
41_72_2013-04-19,23861.61843136967
41_72_2013-04-26,26249.487083815737
41_72_2013-05-03,21739.800245296567
41_72_2013-05-10,21721.513185595075
41_72_2013-05-17,22407.03877297986
41_72_2013-05-24,23410.805795747056
41_72_2013-05-31,25401.467010790857
41_72_2013-06-07,22012.415420324807
41_72_2013-06-14,25319.488989002395
41_72_2013-06-21,26446.74023321973
41_72_2013-06-28,23754.295381365937
41_72_2013-07-05,24433.487159867123
41_72_2013-07-12,24728.442686080576
41_72_2013-07-19,22912.954247423175
41_72_2013-07-26,25403.09224315622
41_74_2012-11-02,16367.974196317122
41_74_2012-11-09,18039.866006312295
41_74_2012-11-16,20575.045131183906
41_74_2012-11-23,34747.035653527855
41_74_2012-11-30,32608.15144570711
41_74_2012-12-07,24628.76364288394
41_74_2012-12-14,24744.881537140223
41_74_2012-12-21,24744.881537140223
41_74_2012-12-28,23119.215977596472
41_74_2013-01-04,23996.631765245264
41_74_2013-01-11,21072.3839389142
41_74_2013-01-18,21683.805310342774
41_74_2013-01-25,20952.989293590894
41_74_2013-02-01,23768.578089970008
41_74_2013-02-08,24515.134249421266
41_74_2013-02-15,23353.757428050056
41_74_2013-02-22,20305.946390421996
41_74_2013-03-01,25027.04067936517
41_74_2013-03-08,24129.985505305496
41_74_2013-03-15,22723.906651029076
41_74_2013-03-22,26825.716777530055
41_74_2013-03-29,28559.274269455123
41_74_2013-04-05,22189.108154987545
41_74_2013-04-12,21702.504560901623
41_74_2013-04-19,23861.61843136967
41_74_2013-04-26,26249.487083815737
41_74_2013-05-03,21739.800245296567
41_74_2013-05-10,21721.513185595075
41_74_2013-05-17,22407.03877297986
41_74_2013-05-24,23410.805795747056
41_74_2013-05-31,25401.467010790857
41_74_2013-06-07,22012.415420324807
41_74_2013-06-14,25319.488989002395
41_74_2013-06-21,26446.74023321973
41_74_2013-06-28,23754.295381365937
41_74_2013-07-05,24433.487159867123
41_74_2013-07-12,24728.442686080576
41_74_2013-07-19,22912.954247423175
41_74_2013-07-26,25403.09224315622
41_79_2012-11-02,16367.974196317122
41_79_2012-11-09,18039.866006312295
41_79_2012-11-16,20575.045131183906
41_79_2012-11-23,34747.035653527855
41_79_2012-11-30,32608.15144570711
41_79_2012-12-07,24628.76364288394
41_79_2012-12-14,24744.881537140223
41_79_2012-12-21,24744.881537140223
41_79_2012-12-28,23119.215977596472
41_79_2013-01-04,23996.631765245264
41_79_2013-01-11,21072.3839389142
41_79_2013-01-18,21683.805310342774
41_79_2013-01-25,20952.989293590894
41_79_2013-02-01,23768.578089970008
41_79_2013-02-08,24515.134249421266
41_79_2013-02-15,23353.757428050056
41_79_2013-02-22,20305.946390421996
41_79_2013-03-01,25027.04067936517
41_79_2013-03-08,24129.985505305496
41_79_2013-03-15,22723.906651029076
41_79_2013-03-22,26825.716777530055
41_79_2013-03-29,28559.274269455123
41_79_2013-04-05,22189.108154987545
41_79_2013-04-12,21702.504560901623
41_79_2013-04-19,23861.61843136967
41_79_2013-04-26,26249.487083815737
41_79_2013-05-03,21739.800245296567
41_79_2013-05-10,21721.513185595075
41_79_2013-05-17,22407.03877297986
41_79_2013-05-24,23410.805795747056
41_79_2013-05-31,25401.467010790857
41_79_2013-06-07,22012.415420324807
41_79_2013-06-14,25319.488989002395
41_79_2013-06-21,26446.74023321973
41_79_2013-06-28,23754.295381365937
41_79_2013-07-05,24433.487159867123
41_79_2013-07-12,24728.442686080576
41_79_2013-07-19,22912.954247423175
41_79_2013-07-26,25403.09224315622
41_80_2012-11-02,16367.974196317122
41_80_2012-11-09,18039.866006312295
41_80_2012-11-16,20575.045131183906
41_80_2012-11-23,34747.035653527855
41_80_2012-11-30,32608.15144570711
41_80_2012-12-07,24628.76364288394
41_80_2012-12-14,24744.881537140223
41_80_2012-12-21,24744.881537140223
41_80_2012-12-28,23119.215977596472
41_80_2013-01-04,23996.631765245264
41_80_2013-01-11,21072.3839389142
41_80_2013-01-18,21683.805310342774
41_80_2013-01-25,20952.989293590894
41_80_2013-02-01,23768.578089970008
41_80_2013-02-08,24515.134249421266
41_80_2013-02-15,23353.757428050056
41_80_2013-02-22,20305.946390421996
41_80_2013-03-01,25027.04067936517
41_80_2013-03-08,24129.985505305496
41_80_2013-03-15,22723.906651029076
41_80_2013-03-22,26825.716777530055
41_80_2013-03-29,28559.274269455123
41_80_2013-04-05,22189.108154987545
41_80_2013-04-12,21702.504560901623
41_80_2013-04-19,23861.61843136967
41_80_2013-04-26,26249.487083815737
41_80_2013-05-03,21739.800245296567
41_80_2013-05-10,21721.513185595075
41_80_2013-05-17,22407.03877297986
41_80_2013-05-24,23410.805795747056
41_80_2013-05-31,25401.467010790857
41_80_2013-06-07,22012.415420324807
41_80_2013-06-14,25319.488989002395
41_80_2013-06-21,26446.74023321973
41_80_2013-06-28,23754.295381365937
41_80_2013-07-05,24433.487159867123
41_80_2013-07-12,24728.442686080576
41_80_2013-07-19,22912.954247423175
41_80_2013-07-26,25403.09224315622
41_81_2012-11-02,16367.974196317122
41_81_2012-11-09,18039.866006312295
41_81_2012-11-16,20575.045131183906
41_81_2012-11-23,34747.035653527855
41_81_2012-11-30,32608.15144570711
41_81_2012-12-07,24628.76364288394
41_81_2012-12-14,24744.881537140223
41_81_2012-12-21,24744.881537140223
41_81_2012-12-28,23119.215977596472
41_81_2013-01-04,23996.631765245264
41_81_2013-01-11,21072.3839389142
41_81_2013-01-18,21683.805310342774
41_81_2013-01-25,20952.989293590894
41_81_2013-02-01,23768.578089970008
41_81_2013-02-08,24515.134249421266
41_81_2013-02-15,23353.757428050056
41_81_2013-02-22,20305.946390421996
41_81_2013-03-01,25027.04067936517
41_81_2013-03-08,24129.985505305496
